paralog1_uniprot,paralog2_uniprot
Dytn,Kcmf1
Drp2,Dtna
Drp2,Dtnb
Drp2,Kcmf1
Dtna,Dtnb
Dtna,Kcmf1
Dtnb,Kcmf1
Abi3,Abi1
Iqgap3,Iqgap2
Iqgap3,Iqgap1
Iqgap2,Iqgap1
Spopl,RGD1564313
Spopl,LOC100911679
Spopl,RGD1566337
Spopl,RGD1563667
Spopl,RGD1560554
Spopl,LOC102548071
Spopl,RGD1560510
Spopl,Spop
RGD1564313,LOC100911679
RGD1564313,RGD1566337
RGD1564313,RGD1563667
RGD1564313,RGD1560554
RGD1564313,LOC102548071
RGD1564313,RGD1560510
RGD1564313,Spop
LOC100911679,RGD1566337
LOC100911679,RGD1563667
LOC100911679,RGD1560554
LOC100911679,LOC102548071
LOC100911679,RGD1560510
LOC100911679,Spop
RGD1566337,RGD1563667
RGD1566337,RGD1560554
RGD1566337,LOC102548071
RGD1566337,RGD1560510
RGD1566337,Spop
RGD1563667,RGD1560554
RGD1563667,LOC102548071
RGD1563667,RGD1560510
RGD1563667,Spop
RGD1560554,LOC102548071
RGD1560554,RGD1560510
RGD1560554,Spop
LOC102548071,RGD1560510
LOC102548071,Spop
RGD1560510,Spop
Aoc3,Doxl1
Aoc3,Doxl2
Aoc3,Svs1
Aoc3,Aoc1
Doxl1,Doxl2
Doxl1,Svs1
Doxl1,Aoc1
Doxl2,Svs1
Doxl2,Aoc1
Svs1,Aoc1
Krt83,Krt85
Krt83,Kb23
Krt83,Krt81
Krt83,Krt86
Krt83,Krt84
Krt83,Krt82
Krt83,Kb15
Krt83,Krt4
Krt83,Krt77
Krt83,Krt1
Krt83,Krt2
Krt83,Krt76
Krt83,Krt71
Krt83,Krt72
Krt83,Krt73
Krt83,Krt79
Krt83,Krt6a
Krt83,Krt5
Krt83,Krt78
Krt83,Krt75
Krt83,Krt80
Krt83,Krt7
Krt83,Krt8
Krt85,Kb23
Krt85,Krt81
Krt85,Krt86
Krt85,Krt84
Krt85,Krt82
Krt85,Kb15
Krt85,Krt4
Krt85,Krt77
Krt85,Krt1
Krt85,Krt2
Krt85,Krt76
Krt85,Krt71
Krt85,Krt72
Krt85,Krt73
Krt85,Krt79
Krt85,Krt6a
Krt85,Krt5
Krt85,Krt78
Krt85,Krt75
Krt85,Krt80
Krt85,Krt7
Krt85,Krt8
Kb23,Krt81
Kb23,Krt86
Kb23,Krt84
Kb23,Krt82
Kb23,Kb15
Kb23,Krt4
Kb23,Krt77
Kb23,Krt1
Kb23,Krt2
Kb23,Krt76
Kb23,Krt71
Kb23,Krt72
Kb23,Krt73
Kb23,Krt79
Kb23,Krt6a
Kb23,Krt5
Kb23,Krt78
Kb23,Krt75
Kb23,Krt80
Kb23,Krt7
Kb23,Krt8
Krt81,Krt86
Krt81,Krt84
Krt81,Krt82
Krt81,Kb15
Krt81,Krt4
Krt81,Krt77
Krt81,Krt1
Krt81,Krt2
Krt81,Krt76
Krt81,Krt71
Krt81,Krt72
Krt81,Krt73
Krt81,Krt79
Krt81,Krt6a
Krt81,Krt5
Krt81,Krt78
Krt81,Krt75
Krt81,Krt80
Krt81,Krt7
Krt81,Krt8
Krt86,Krt84
Krt86,Krt82
Krt86,Kb15
Krt86,Krt4
Krt86,Krt77
Krt86,Krt1
Krt86,Krt2
Krt86,Krt76
Krt86,Krt71
Krt86,Krt72
Krt86,Krt73
Krt86,Krt79
Krt86,Krt6a
Krt86,Krt5
Krt86,Krt78
Krt86,Krt75
Krt86,Krt80
Krt86,Krt7
Krt86,Krt8
Krt84,Krt82
Krt84,Kb15
Krt84,Krt4
Krt84,Krt77
Krt84,Krt1
Krt84,Krt2
Krt84,Krt76
Krt84,Krt71
Krt84,Krt72
Krt84,Krt73
Krt84,Krt79
Krt84,Krt6a
Krt84,Krt5
Krt84,Krt78
Krt84,Krt75
Krt84,Krt80
Krt84,Krt7
Krt84,Krt8
Krt82,Kb15
Krt82,Krt4
Krt82,Krt77
Krt82,Krt1
Krt82,Krt2
Krt82,Krt76
Krt82,Krt71
Krt82,Krt72
Krt82,Krt73
Krt82,Krt79
Krt82,Krt6a
Krt82,Krt5
Krt82,Krt78
Krt82,Krt75
Krt82,Krt80
Krt82,Krt7
Krt82,Krt8
Kb15,Krt4
Kb15,Krt77
Kb15,Krt1
Kb15,Krt2
Kb15,Krt76
Kb15,Krt71
Kb15,Krt72
Kb15,Krt73
Kb15,Krt79
Kb15,Krt6a
Kb15,Krt5
Kb15,Krt78
Kb15,Krt75
Kb15,Krt80
Kb15,Krt7
Kb15,Krt8
Krt4,Krt77
Krt4,Krt1
Krt4,Krt2
Krt4,Krt76
Krt4,Krt71
Krt4,Krt72
Krt4,Krt73
Krt4,Krt79
Krt4,Krt6a
Krt4,Krt5
Krt4,Krt78
Krt4,Krt75
Krt4,Krt80
Krt4,Krt7
Krt4,Krt8
Krt77,Krt1
Krt77,Krt2
Krt77,Krt76
Krt77,Krt71
Krt77,Krt72
Krt77,Krt73
Krt77,Krt79
Krt77,Krt6a
Krt77,Krt5
Krt77,Krt78
Krt77,Krt75
Krt77,Krt80
Krt77,Krt7
Krt77,Krt8
Krt1,Krt2
Krt1,Krt76
Krt1,Krt71
Krt1,Krt72
Krt1,Krt73
Krt1,Krt79
Krt1,Krt6a
Krt1,Krt5
Krt1,Krt78
Krt1,Krt75
Krt1,Krt80
Krt1,Krt7
Krt1,Krt8
Krt2,Krt76
Krt2,Krt71
Krt2,Krt72
Krt2,Krt73
Krt2,Krt79
Krt2,Krt6a
Krt2,Krt5
Krt2,Krt78
Krt2,Krt75
Krt2,Krt80
Krt2,Krt7
Krt2,Krt8
Krt76,Krt71
Krt76,Krt72
Krt76,Krt73
Krt76,Krt79
Krt76,Krt6a
Krt76,Krt5
Krt76,Krt78
Krt76,Krt75
Krt76,Krt80
Krt76,Krt7
Krt76,Krt8
Krt71,Krt72
Krt71,Krt73
Krt71,Krt79
Krt71,Krt6a
Krt71,Krt5
Krt71,Krt78
Krt71,Krt75
Krt71,Krt80
Krt71,Krt7
Krt71,Krt8
Krt72,Krt73
Krt72,Krt79
Krt72,Krt6a
Krt72,Krt5
Krt72,Krt78
Krt72,Krt75
Krt72,Krt80
Krt72,Krt7
Krt72,Krt8
Krt73,Krt79
Krt73,Krt6a
Krt73,Krt5
Krt73,Krt78
Krt73,Krt75
Krt73,Krt80
Krt73,Krt7
Krt73,Krt8
Krt79,Krt6a
Krt79,Krt5
Krt79,Krt78
Krt79,Krt75
Krt79,Krt80
Krt79,Krt7
Krt79,Krt8
Krt6a,Krt5
Krt6a,Krt78
Krt6a,Krt75
Krt6a,Krt80
Krt6a,Krt7
Krt6a,Krt8
Krt5,Krt78
Krt5,Krt75
Krt5,Krt80
Krt5,Krt7
Krt5,Krt8
Krt78,Krt75
Krt78,Krt80
Krt78,Krt7
Krt78,Krt8
Krt75,Krt80
Krt75,Krt7
Krt75,Krt8
Krt80,Krt7
Krt80,Krt8
Krt7,Krt8
Dynlt3,Dynlt1
Dynlt3,Tctex1d1
Dynlt3,Tcte3
Dynlt3,Tctex1d4
Dynlt1,Tctex1d1
Dynlt1,Tcte3
Dynlt1,Tctex1d4
Tctex1d1,Tcte3
Tctex1d1,Tctex1d4
Tcte3,Tctex1d4
Fam81b,Fam81a
Tesk2,Tesk1
Tesk2,Limk1
Tesk2,Limk2
Tesk1,Limk1
Tesk1,Limk2
Limk1,Limk2
Prob1,CEFIP
Spen,Raver2
Spen,Raver1
Spen,Rbm15
Spen,Rbm15b
Spen,Pspc1
Spen,Nono
Spen,Sfpq
Raver2,Raver1
Raver2,Rbm15
Raver2,Rbm15b
Raver2,Pspc1
Raver2,Nono
Raver2,Sfpq
Raver1,Rbm15
Raver1,Rbm15b
Raver1,Pspc1
Raver1,Nono
Raver1,Sfpq
Rbm15,Rbm15b
Rbm15,Pspc1
Rbm15,Nono
Rbm15,Sfpq
Rbm15b,Pspc1
Rbm15b,Nono
Rbm15b,Sfpq
Pspc1,Nono
Pspc1,Sfpq
Nono,Sfpq
Gys2,Gys1
Cnksr3,Cnksr1
Cnksr3,Cnksr2
Cnksr1,Cnksr2
Cplx3,Cplx1
Cplx3,Cplx4
Cplx3,Cplx2
Cplx1,Cplx4
Cplx1,Cplx2
Cplx4,Cplx2
Cwf19l2,Cwf19l1
Six5,Six4
Six5,Six1
Six5,Six2
Six5,Six3
Six5,Six6
Six4,Six1
Six4,Six2
Six4,Six3
Six4,Six6
Six1,Six2
Six1,Six3
Six1,Six6
Six2,Six3
Six2,Six6
Six3,Six6
LOC306079,Rpl14
Rorc,Rora
Rorc,Rorb
Rora,Rorb
Wdr72,Wdr7
Asphd1,Asphd2
rCG_63270,Btf3
rCG_63270,Btf3l4
Btf3,Btf3l4
Rbm44,Hnrnpa3
Rbm44,Hnrnpa2b1
Rbm44,Hnrnpa1
Hnrnpa3,Hnrnpa2b1
Hnrnpa3,Hnrnpa1
Hnrnpa2b1,Hnrnpa1
Ramp3,Ramp2
Ramp3,Ramp1
Ramp2,Ramp1
LOC100363469,Rps24
Lpo,Mpo
Lpo,Epx
Lpo,Tpo
Lpo,Pxdn
Mpo,Epx
Mpo,Tpo
Mpo,Pxdn
Epx,Tpo
Epx,Pxdn
Tpo,Pxdn
Acsl3,Acsl4
Acsl3,Acsl1
Acsl3,Acsl6
Acsl3,Acsl5
Acsl4,Acsl1
Acsl4,Acsl6
Acsl4,Acsl5
Acsl1,Acsl6
Acsl1,Acsl5
Acsl6,Acsl5
Arse,Sts
Arse,Galns
Arse,Arsg
Arse,Arsa
Sts,Galns
Sts,Arsg
Sts,Arsa
Galns,Arsg
Galns,Arsa
Arsg,Arsa
RGD1559508,RGD1562641
RGD1559508,LOC102553110
RGD1559508,LOC102552882
RGD1559508,LOC102552619
RGD1559508,RGD1559804
RGD1559508,RGD1561114
RGD1559508,RGD1562508
RGD1559508,LOC100911649
RGD1559508,RGD1564129
RGD1559508,RGD1563356
RGD1562641,LOC102553110
RGD1562641,LOC102552882
RGD1562641,LOC102552619
RGD1562641,RGD1559804
RGD1562641,RGD1561114
RGD1562641,RGD1562508
RGD1562641,LOC100911649
RGD1562641,RGD1564129
RGD1562641,RGD1563356
LOC102553110,LOC102552882
LOC102553110,LOC102552619
LOC102553110,RGD1559804
LOC102553110,RGD1561114
LOC102553110,RGD1562508
LOC102553110,LOC100911649
LOC102553110,RGD1564129
LOC102553110,RGD1563356
LOC102552882,LOC102552619
LOC102552882,RGD1559804
LOC102552882,RGD1561114
LOC102552882,RGD1562508
LOC102552882,LOC100911649
LOC102552882,RGD1564129
LOC102552882,RGD1563356
LOC102552619,RGD1559804
LOC102552619,RGD1561114
LOC102552619,RGD1562508
LOC102552619,LOC100911649
LOC102552619,RGD1564129
LOC102552619,RGD1563356
RGD1559804,RGD1561114
RGD1559804,RGD1562508
RGD1559804,LOC100911649
RGD1559804,RGD1564129
RGD1559804,RGD1563356
RGD1561114,RGD1562508
RGD1561114,LOC100911649
RGD1561114,RGD1564129
RGD1561114,RGD1563356
RGD1562508,LOC100911649
RGD1562508,RGD1564129
RGD1562508,RGD1563356
LOC100911649,RGD1564129
LOC100911649,RGD1563356
RGD1564129,RGD1563356
Selenom,Selenof
Gpr62,Gpr61
Gpr62,Gpr176
Gpr62,Gpr161
Gpr62,Gpr135
Gpr61,Gpr176
Gpr61,Gpr161
Gpr61,Gpr135
Gpr176,Gpr161
Gpr176,Gpr135
Gpr161,Gpr135
Themis2,LOC689599
Themis2,Themis
LOC689599,Themis
Dipk2b,Dipk2a
Nxf2,Nxf5
Nxf2,Nxf7
Nxf2,Nxf3
Nxf2,Nxf1
Nxf5,Nxf7
Nxf5,Nxf3
Nxf5,Nxf1
Nxf7,Nxf3
Nxf7,Nxf1
Nxf3,Nxf1
Cyp19a1,Cyp24a1
Cyp19a1,Cyp4v2
Cyp19a1,LOC100909462
Cyp19a1,Cyp27b1
Cyp19a1,Cyp27a1
Cyp19a1,Cyp4f37
Cyp19a1,Cyp4f5
Cyp19a1,Cyp4f6
Cyp19a1,Cyp4f17
Cyp19a1,Cyp4f40
Cyp19a1,Cyp4f4
Cyp19a1,Cyp4f1
Cyp19a1,Cyp4f3
Cyp19a1,Cyp4f39
Cyp19a1,Cyp4x1
Cyp19a1,Cyp4a12
Cyp19a1,Cyp4a14
Cyp19a1,Cyp4a2
Cyp19a1,Cyp4a10
Cyp19a1,Cyp4b1
Cyp24a1,Cyp4v2
Cyp24a1,LOC100909462
Cyp24a1,Cyp27b1
Cyp24a1,Cyp27a1
Cyp24a1,Cyp4f37
Cyp24a1,Cyp4f5
Cyp24a1,Cyp4f6
Cyp24a1,Cyp4f17
Cyp24a1,Cyp4f40
Cyp24a1,Cyp4f4
Cyp24a1,Cyp4f1
Cyp24a1,Cyp4f3
Cyp24a1,Cyp4f39
Cyp24a1,Cyp4x1
Cyp24a1,Cyp4a12
Cyp24a1,Cyp4a14
Cyp24a1,Cyp4a2
Cyp24a1,Cyp4a10
Cyp24a1,Cyp4b1
Cyp4v2,LOC100909462
Cyp4v2,Cyp27b1
Cyp4v2,Cyp27a1
Cyp4v2,Cyp4f37
Cyp4v2,Cyp4f5
Cyp4v2,Cyp4f6
Cyp4v2,Cyp4f17
Cyp4v2,Cyp4f40
Cyp4v2,Cyp4f4
Cyp4v2,Cyp4f1
Cyp4v2,Cyp4f3
Cyp4v2,Cyp4f39
Cyp4v2,Cyp4x1
Cyp4v2,Cyp4a12
Cyp4v2,Cyp4a14
Cyp4v2,Cyp4a2
Cyp4v2,Cyp4a10
Cyp4v2,Cyp4b1
LOC100909462,Cyp27b1
LOC100909462,Cyp27a1
LOC100909462,Cyp4f37
LOC100909462,Cyp4f5
LOC100909462,Cyp4f6
LOC100909462,Cyp4f17
LOC100909462,Cyp4f40
LOC100909462,Cyp4f4
LOC100909462,Cyp4f1
LOC100909462,Cyp4f3
LOC100909462,Cyp4f39
LOC100909462,Cyp4x1
LOC100909462,Cyp4a12
LOC100909462,Cyp4a14
LOC100909462,Cyp4a2
LOC100909462,Cyp4a10
LOC100909462,Cyp4b1
Cyp27b1,Cyp27a1
Cyp27b1,Cyp4f37
Cyp27b1,Cyp4f5
Cyp27b1,Cyp4f6
Cyp27b1,Cyp4f17
Cyp27b1,Cyp4f40
Cyp27b1,Cyp4f4
Cyp27b1,Cyp4f1
Cyp27b1,Cyp4f3
Cyp27b1,Cyp4f39
Cyp27b1,Cyp4x1
Cyp27b1,Cyp4a12
Cyp27b1,Cyp4a14
Cyp27b1,Cyp4a2
Cyp27b1,Cyp4a10
Cyp27b1,Cyp4b1
Cyp27a1,Cyp4f37
Cyp27a1,Cyp4f5
Cyp27a1,Cyp4f6
Cyp27a1,Cyp4f17
Cyp27a1,Cyp4f40
Cyp27a1,Cyp4f4
Cyp27a1,Cyp4f1
Cyp27a1,Cyp4f3
Cyp27a1,Cyp4f39
Cyp27a1,Cyp4x1
Cyp27a1,Cyp4a12
Cyp27a1,Cyp4a14
Cyp27a1,Cyp4a2
Cyp27a1,Cyp4a10
Cyp27a1,Cyp4b1
Cyp4f37,Cyp4f5
Cyp4f37,Cyp4f6
Cyp4f37,Cyp4f17
Cyp4f37,Cyp4f40
Cyp4f37,Cyp4f4
Cyp4f37,Cyp4f1
Cyp4f37,Cyp4f3
Cyp4f37,Cyp4f39
Cyp4f37,Cyp4x1
Cyp4f37,Cyp4a12
Cyp4f37,Cyp4a14
Cyp4f37,Cyp4a2
Cyp4f37,Cyp4a10
Cyp4f37,Cyp4b1
Cyp4f5,Cyp4f6
Cyp4f5,Cyp4f17
Cyp4f5,Cyp4f40
Cyp4f5,Cyp4f4
Cyp4f5,Cyp4f1
Cyp4f5,Cyp4f3
Cyp4f5,Cyp4f39
Cyp4f5,Cyp4x1
Cyp4f5,Cyp4a12
Cyp4f5,Cyp4a14
Cyp4f5,Cyp4a2
Cyp4f5,Cyp4a10
Cyp4f5,Cyp4b1
Cyp4f6,Cyp4f17
Cyp4f6,Cyp4f40
Cyp4f6,Cyp4f4
Cyp4f6,Cyp4f1
Cyp4f6,Cyp4f3
Cyp4f6,Cyp4f39
Cyp4f6,Cyp4x1
Cyp4f6,Cyp4a12
Cyp4f6,Cyp4a14
Cyp4f6,Cyp4a2
Cyp4f6,Cyp4a10
Cyp4f6,Cyp4b1
Cyp4f17,Cyp4f40
Cyp4f17,Cyp4f4
Cyp4f17,Cyp4f1
Cyp4f17,Cyp4f3
Cyp4f17,Cyp4f39
Cyp4f17,Cyp4x1
Cyp4f17,Cyp4a12
Cyp4f17,Cyp4a14
Cyp4f17,Cyp4a2
Cyp4f17,Cyp4a10
Cyp4f17,Cyp4b1
Cyp4f40,Cyp4f4
Cyp4f40,Cyp4f1
Cyp4f40,Cyp4f3
Cyp4f40,Cyp4f39
Cyp4f40,Cyp4x1
Cyp4f40,Cyp4a12
Cyp4f40,Cyp4a14
Cyp4f40,Cyp4a2
Cyp4f40,Cyp4a10
Cyp4f40,Cyp4b1
Cyp4f4,Cyp4f1
Cyp4f4,Cyp4f3
Cyp4f4,Cyp4f39
Cyp4f4,Cyp4x1
Cyp4f4,Cyp4a12
Cyp4f4,Cyp4a14
Cyp4f4,Cyp4a2
Cyp4f4,Cyp4a10
Cyp4f4,Cyp4b1
Cyp4f1,Cyp4f3
Cyp4f1,Cyp4f39
Cyp4f1,Cyp4x1
Cyp4f1,Cyp4a12
Cyp4f1,Cyp4a14
Cyp4f1,Cyp4a2
Cyp4f1,Cyp4a10
Cyp4f1,Cyp4b1
Cyp4f3,Cyp4f39
Cyp4f3,Cyp4x1
Cyp4f3,Cyp4a12
Cyp4f3,Cyp4a14
Cyp4f3,Cyp4a2
Cyp4f3,Cyp4a10
Cyp4f3,Cyp4b1
Cyp4f39,Cyp4x1
Cyp4f39,Cyp4a12
Cyp4f39,Cyp4a14
Cyp4f39,Cyp4a2
Cyp4f39,Cyp4a10
Cyp4f39,Cyp4b1
Cyp4x1,Cyp4a12
Cyp4x1,Cyp4a14
Cyp4x1,Cyp4a2
Cyp4x1,Cyp4a10
Cyp4x1,Cyp4b1
Cyp4a12,Cyp4a14
Cyp4a12,Cyp4a2
Cyp4a12,Cyp4a10
Cyp4a12,Cyp4b1
Cyp4a14,Cyp4a2
Cyp4a14,Cyp4a10
Cyp4a14,Cyp4b1
Cyp4a2,Cyp4a10
Cyp4a2,Cyp4b1
Cyp4a10,Cyp4b1
Chga,Chgb
Nostrin,Sh3gl2
Nostrin,Sh3gl1
Nostrin,Sh3gl3
Sh3gl2,Sh3gl1
Sh3gl2,Sh3gl3
Sh3gl1,Sh3gl3
Sh3glb2,Sh3glb1
Sh3glb2,Sh3rf2
Sh3glb2,Sh3rf1
Sh3glb2,Sh3rf3
Sh3glb2,Sorbs3
Sh3glb2,Sorbs1
Sh3glb2,Sh3d19
Sh3glb2,Sorbs2
Sh3glb2,Cd2ap
Sh3glb2,Sh3kbp1
Sh3glb1,Sh3rf2
Sh3glb1,Sh3rf1
Sh3glb1,Sh3rf3
Sh3glb1,Sorbs3
Sh3glb1,Sorbs1
Sh3glb1,Sh3d19
Sh3glb1,Sorbs2
Sh3glb1,Cd2ap
Sh3glb1,Sh3kbp1
Sh3rf2,Sh3rf1
Sh3rf2,Sh3rf3
Sh3rf2,Sorbs3
Sh3rf2,Sorbs1
Sh3rf2,Sh3d19
Sh3rf2,Sorbs2
Sh3rf2,Cd2ap
Sh3rf2,Sh3kbp1
Sh3rf1,Sh3rf3
Sh3rf1,Sorbs3
Sh3rf1,Sorbs1
Sh3rf1,Sh3d19
Sh3rf1,Sorbs2
Sh3rf1,Cd2ap
Sh3rf1,Sh3kbp1
Sh3rf3,Sorbs3
Sh3rf3,Sorbs1
Sh3rf3,Sh3d19
Sh3rf3,Sorbs2
Sh3rf3,Cd2ap
Sh3rf3,Sh3kbp1
Sorbs3,Sorbs1
Sorbs3,Sh3d19
Sorbs3,Sorbs2
Sorbs3,Cd2ap
Sorbs3,Sh3kbp1
Sorbs1,Sh3d19
Sorbs1,Sorbs2
Sorbs1,Cd2ap
Sorbs1,Sh3kbp1
Sh3d19,Sorbs2
Sh3d19,Cd2ap
Sh3d19,Sh3kbp1
Sorbs2,Cd2ap
Sorbs2,Sh3kbp1
Cd2ap,Sh3kbp1
Eif3m,Cops7a
Eif3m,Cops7b
Cops7a,Cops7b
Fam135b,Fam135a
Phlda3,Phlda1
Phlda3,Phlda2
Phlda1,Phlda2
Hepacam,Vstm5
Hepacam,LOC102557244
Hepacam,Ceacam11
Hepacam,Psg19
Hepacam,Ceacam3
Hepacam,Cd244
Hepacam,Slamf1
Hepacam,Slamf6
Hepacam,Cd84
Hepacam,Cd2
Hepacam,Slamf9
Hepacam,Slamf7
Hepacam,Cd48
Hepacam,Ly9
Hepacam,Slamf8
Vstm5,LOC102557244
Vstm5,Ceacam11
Vstm5,Psg19
Vstm5,Ceacam3
Vstm5,Cd244
Vstm5,Slamf1
Vstm5,Slamf6
Vstm5,Cd84
Vstm5,Cd2
Vstm5,Slamf9
Vstm5,Slamf7
Vstm5,Cd48
Vstm5,Ly9
Vstm5,Slamf8
LOC102557244,Ceacam11
LOC102557244,Psg19
LOC102557244,Ceacam3
LOC102557244,Cd244
LOC102557244,Slamf1
LOC102557244,Slamf6
LOC102557244,Cd84
LOC102557244,Cd2
LOC102557244,Slamf9
LOC102557244,Slamf7
LOC102557244,Cd48
LOC102557244,Ly9
LOC102557244,Slamf8
Ceacam11,Psg19
Ceacam11,Ceacam3
Ceacam11,Cd244
Ceacam11,Slamf1
Ceacam11,Slamf6
Ceacam11,Cd84
Ceacam11,Cd2
Ceacam11,Slamf9
Ceacam11,Slamf7
Ceacam11,Cd48
Ceacam11,Ly9
Ceacam11,Slamf8
Psg19,Ceacam3
Psg19,Cd244
Psg19,Slamf1
Psg19,Slamf6
Psg19,Cd84
Psg19,Cd2
Psg19,Slamf9
Psg19,Slamf7
Psg19,Cd48
Psg19,Ly9
Psg19,Slamf8
Ceacam3,Cd244
Ceacam3,Slamf1
Ceacam3,Slamf6
Ceacam3,Cd84
Ceacam3,Cd2
Ceacam3,Slamf9
Ceacam3,Slamf7
Ceacam3,Cd48
Ceacam3,Ly9
Ceacam3,Slamf8
Cd244,Slamf1
Cd244,Slamf6
Cd244,Cd84
Cd244,Cd2
Cd244,Slamf9
Cd244,Slamf7
Cd244,Cd48
Cd244,Ly9
Cd244,Slamf8
Slamf1,Slamf6
Slamf1,Cd84
Slamf1,Cd2
Slamf1,Slamf9
Slamf1,Slamf7
Slamf1,Cd48
Slamf1,Ly9
Slamf1,Slamf8
Slamf6,Cd84
Slamf6,Cd2
Slamf6,Slamf9
Slamf6,Slamf7
Slamf6,Cd48
Slamf6,Ly9
Slamf6,Slamf8
Cd84,Cd2
Cd84,Slamf9
Cd84,Slamf7
Cd84,Cd48
Cd84,Ly9
Cd84,Slamf8
Cd2,Slamf9
Cd2,Slamf7
Cd2,Cd48
Cd2,Ly9
Cd2,Slamf8
Slamf9,Slamf7
Slamf9,Cd48
Slamf9,Ly9
Slamf9,Slamf8
Slamf7,Cd48
Slamf7,Ly9
Slamf7,Slamf8
Cd48,Ly9
Cd48,Slamf8
Ly9,Slamf8
Wasf2,Wasf1
Wasf2,RGD1561552
Wasf2,Wasf3
Wasf1,RGD1561552
Wasf1,Wasf3
RGD1561552,Wasf3
Kcnj8,Kcnj3
Kcnj8,Kcnj11
Kcnj8,Kcnj5
Kcnj8,Kcnj6
Kcnj8,Kcnj9
Kcnj8,Kcnj16
Kcnj8,Kcnj13
Kcnj8,Kcnj14
Kcnj8,Kcnj15
Kcnj8,Kcnj2
Kcnj8,Kcnj1
Kcnj8,Kcnj10
Kcnj8,Kcnj10
Kcnj8,Kcnj4
Kcnj8,Kcnj12
Kcnj3,Kcnj11
Kcnj3,Kcnj5
Kcnj3,Kcnj6
Kcnj3,Kcnj9
Kcnj3,Kcnj16
Kcnj3,Kcnj13
Kcnj3,Kcnj14
Kcnj3,Kcnj15
Kcnj3,Kcnj2
Kcnj3,Kcnj1
Kcnj3,Kcnj10
Kcnj3,Kcnj10
Kcnj3,Kcnj4
Kcnj3,Kcnj12
Kcnj11,Kcnj5
Kcnj11,Kcnj6
Kcnj11,Kcnj9
Kcnj11,Kcnj16
Kcnj11,Kcnj13
Kcnj11,Kcnj14
Kcnj11,Kcnj15
Kcnj11,Kcnj2
Kcnj11,Kcnj1
Kcnj11,Kcnj10
Kcnj11,Kcnj10
Kcnj11,Kcnj4
Kcnj11,Kcnj12
Kcnj5,Kcnj6
Kcnj5,Kcnj9
Kcnj5,Kcnj16
Kcnj5,Kcnj13
Kcnj5,Kcnj14
Kcnj5,Kcnj15
Kcnj5,Kcnj2
Kcnj5,Kcnj1
Kcnj5,Kcnj10
Kcnj5,Kcnj10
Kcnj5,Kcnj4
Kcnj5,Kcnj12
Kcnj6,Kcnj9
Kcnj6,Kcnj16
Kcnj6,Kcnj13
Kcnj6,Kcnj14
Kcnj6,Kcnj15
Kcnj6,Kcnj2
Kcnj6,Kcnj1
Kcnj6,Kcnj10
Kcnj6,Kcnj10
Kcnj6,Kcnj4
Kcnj6,Kcnj12
Kcnj9,Kcnj16
Kcnj9,Kcnj13
Kcnj9,Kcnj14
Kcnj9,Kcnj15
Kcnj9,Kcnj2
Kcnj9,Kcnj1
Kcnj9,Kcnj10
Kcnj9,Kcnj10
Kcnj9,Kcnj4
Kcnj9,Kcnj12
Kcnj16,Kcnj13
Kcnj16,Kcnj14
Kcnj16,Kcnj15
Kcnj16,Kcnj2
Kcnj16,Kcnj1
Kcnj16,Kcnj10
Kcnj16,Kcnj10
Kcnj16,Kcnj4
Kcnj16,Kcnj12
Kcnj13,Kcnj14
Kcnj13,Kcnj15
Kcnj13,Kcnj2
Kcnj13,Kcnj1
Kcnj13,Kcnj10
Kcnj13,Kcnj10
Kcnj13,Kcnj4
Kcnj13,Kcnj12
Kcnj14,Kcnj15
Kcnj14,Kcnj2
Kcnj14,Kcnj1
Kcnj14,Kcnj10
Kcnj14,Kcnj10
Kcnj14,Kcnj4
Kcnj14,Kcnj12
Kcnj15,Kcnj2
Kcnj15,Kcnj1
Kcnj15,Kcnj10
Kcnj15,Kcnj10
Kcnj15,Kcnj4
Kcnj15,Kcnj12
Kcnj2,Kcnj1
Kcnj2,Kcnj10
Kcnj2,Kcnj10
Kcnj2,Kcnj4
Kcnj2,Kcnj12
Kcnj1,Kcnj10
Kcnj1,Kcnj10
Kcnj1,Kcnj4
Kcnj1,Kcnj12
Kcnj10,Kcnj10
Kcnj10,Kcnj4
Kcnj10,Kcnj12
Kcnj10,Kcnj4
Kcnj10,Kcnj12
Kcnj4,Kcnj12
Abhd8,Abhd4
Abhd8,Abhd5
Abhd4,Abhd5
Rbm43,Ifi35
Stag3,Stag2
Stag3,Stag1
Stag2,Stag1
LOC100909833,Naa11
LOC100909833,RGD1560212
LOC100909833,Naa10
Naa11,RGD1560212
Naa11,Naa10
RGD1560212,Naa10
Cap2,Cap1
LOC365238,Fam32a
RGD1308750,Pum3
Cyp3a18,Cyp3a2
Cyp3a18,Cyp3a1
Cyp3a18,Cyp3a62
Cyp3a18,Cyp3a9
Cyp3a2,Cyp3a1
Cyp3a2,Cyp3a62
Cyp3a2,Cyp3a9
Cyp3a1,Cyp3a62
Cyp3a1,Cyp3a9
Cyp3a62,Cyp3a9
Gpx6,Gpx5
Gpx6,Gpx3
Gpx6,Gpx2
Gpx6,Gpx1
Gpx6,Gpx8
Gpx6,Gpx7
Gpx6,Gpx4
Gpx5,Gpx3
Gpx5,Gpx2
Gpx5,Gpx1
Gpx5,Gpx8
Gpx5,Gpx7
Gpx5,Gpx4
Gpx3,Gpx2
Gpx3,Gpx1
Gpx3,Gpx8
Gpx3,Gpx7
